瘤痢疙,老矫,扁柯(∑C),浅加(m/s),浅氢(16规困),嚼档(%),刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),傈款樊(10盒困),吝窍摸款樊(10盒困),矫沥(10m),瘤搁柯档(∑C)
颇林,2024-08-12 05:00,25.0,0.1,0.0,100.0,31.5,24.9,1000.7,1004.2,3.0,3.0,248.0,26.7
颇林,2024-08-12 06:00,25.2,0.1,0.0,100.0,31.9,25.1,1001.5,1005.0,4.0,4.0,391.0,27.1
颇林,2024-08-12 07:00,25.8,0.1,0.0,100.0,33.0,25.7,1001.6,1005.1,5.0,5.0,535.0,27.8
颇林,2024-08-12 08:00,27.6,0.4,0.0,93.0,34.2,26.3,1002.2,1005.6,6.0,6.0,408.0,29.2
颇林,2024-08-12 09:00,28.9,0.6,20.0,88.0,35.0,26.7,1002.1,1005.5,4.0,4.0,1115.0,30.7
颇林,2024-08-12 10:00,30.0,1.0,270.0,82.0,34.6,26.5,1002.2,1005.6,6.0,5.0,2922.0,31.7
颇林,2024-08-12 11:00,31.7,1.1,250.0,73.0,34.0,26.2,1002.2,1005.6,6.0,1.0,4517.0,38.0
颇林,2024-08-12 12:00,32.2,2.0,250.0,71.0,34.0,26.2,1001.8,1005.2,6.0,0.0,4201.0,42.7
颇林,2024-08-12 13:00,32.6,1.6,250.0,67.0,32.8,25.6,1001.6,1005.0,4.0,1.0,4342.0,47.3
颇林,2024-08-12 14:00,34.2,1.5,270.0,67.0,35.9,27.1,1001.5,1004.9,5.0,0.0,4622.0,48.9
颇林,2024-08-12 15:00,33.1,1.9,290.0,67.0,33.8,26.1,1001.3,1004.7,5.0,1.0,4837.0,44.7
颇林,2024-08-12 16:00,33.4,1.2,320.0,67.0,34.4,26.4,1001.3,1004.7,0.0,0.0,4941.0,44.0
颇林,2024-08-12 17:00,32.6,1.2,290.0,67.0,32.8,25.6,1001.2,1004.6,2.0,0.0,5000.0,39.2
颇林,2024-08-12 18:00,32.0,1.2,340.0,68.0,32.2,25.3,1001.3,1004.7,0.0,0.0,5000.0,35.5
颇林,2024-08-12 19:00,30.5,0.8,320.0,76.0,33.0,25.7,1001.8,1005.2,1.0,0.0,4938.0,32.7
颇林,2024-08-12 20:00,27.7,0.4,0.0,90.0,33.4,25.9,1002.4,1005.8,1.0,0.0,3251.0,30.8
颇林,2024-08-12 21:00,27.1,0.2,0.0,95.0,34.0,26.2,1003.1,1006.6,3.0,0.0,2337.0,29.8
颇林,2024-08-12 22:00,26.7,0.3,0.0,97.0,33.8,26.1,1003.4,1006.9,4.0,0.0,1632.0,29.2
颇林,2024-08-12 23:00,26.3,0.0,0.0,98.0,33.4,25.9,1003.7,1007.2,1.0,0.0,1121.0,28.7
颇林,2024-08-13 00:00,26.2,0.2,0.0,99.0,33.6,26.0,1003.9,1007.4,4.0,3.0,811.0,28.7
颇林,2024-08-13 01:00,25.7,0.2,0.0,99.0,32.6,25.5,1003.9,1007.4,1.0,0.0,513.0,28.1
颇林,2024-08-13 02:00,25.8,0.6,90.0,100.0,33.0,25.7,1004.1,1007.6,1.0,1.0,600.0,28.0
颇林,2024-08-13 03:00,25.6,0.5,50.0,100.0,32.6,25.5,1004.4,1007.9,1.0,1.0,705.0,27.7
颇林,2024-08-13 04:00,25.2,0.3,0.0,99.0,31.7,25.0,1004.7,1008.2,1.0,0.0,675.0,27.2
颇林,2024-08-13 05:00,25.2,0.2,0.0,100.0,31.9,25.1,1005.1,1008.6,2.0,2.0,609.0,27.5
颇林,2024-08-13 06:00,25.2,0.8,90.0,100.0,31.9,25.1,1005.4,1008.9,1.0,1.0,674.0,27.2
颇林,2024-08-13 07:00,25.7,0.7,70.0,98.0,32.2,25.3,1005.8,1009.3,1.0,1.0,965.0,27.7
颇林,2024-08-13 08:00,27.5,0.7,70.0,89.0,32.6,25.5,1006.2,1009.7,0.0,0.0,1260.0,28.7
颇林,2024-08-13 09:00,29.2,1.0,90.0,83.0,33.6,26.0,1006.3,1009.7,0.0,0.0,1759.0,30.3
颇林,2024-08-13 10:00,30.3,1.1,110.0,82.0,35.2,26.8,1006.1,1009.5,0.0,0.0,1855.0,31.7
颇林,2024-08-13 11:00,32.2,0.8,90.0,75.0,35.9,27.1,1005.7,1009.1,0.0,0.0,2819.0,39.0
颇林,2024-08-13 12:00,32.8,0.4,0.0,64.0,31.7,25.0,1005.4,1008.8,4.0,0.0,4382.0,42.8
颇林,2024-08-13 13:00,34.3,1.2,290.0,64.0,34.6,26.5,1004.9,1008.3,0.0,0.0,4969.0,48.5
颇林,2024-08-13 14:00,34.1,1.6,290.0,62.0,33.0,25.7,1004.7,1008.1,0.0,0.0,4848.0,49.3
颇林,2024-08-13 15:00,34.4,1.4,360.0,60.0,32.6,25.5,1004.3,1007.7,0.0,0.0,5000.0,46.6
颇林,2024-08-13 16:00,34.2,1.7,360.0,63.0,33.8,26.1,1004.0,1007.4,0.0,0.0,4980.0,43.4
颇林,2024-08-13 17:00,33.8,1.3,360.0,64.0,33.6,26.0,1003.7,1007.1,0.0,0.0,5000.0,40.4
颇林,2024-08-13 18:00,32.3,1.8,270.0,71.0,34.2,26.3,1003.6,1007.0,0.0,0.0,5000.0,36.3
颇林,2024-08-13 19:00,30.5,1.3,270.0,79.0,34.4,26.4,1004.1,1007.5,6.0,1.0,4959.0,33.3
颇林,2024-08-13 20:00,29.2,0.5,320.0,84.0,34.0,26.2,1004.7,1008.1,3.0,0.0,4322.0,31.5
颇林,2024-08-13 21:00,27.2,0.1,0.0,93.0,33.4,25.9,1005.1,1008.6,0.0,0.0,2482.0,30.2
颇林,2024-08-13 22:00,27.2,0.2,0.0,95.0,34.2,26.3,1005.5,1009.0,0.0,0.0,2035.0,29.5
颇林,2024-08-13 23:00,26.5,0.5,160.0,97.0,33.4,25.9,1005.3,1008.8,3.0,0.0,1722.0,29.0
颇林,2024-08-14 00:00,26.2,0.6,200.0,98.0,33.2,25.8,1005.6,1009.1,3.0,0.0,1181.0,28.6
颇林,2024-08-14 01:00,26.0,0.5,360.0,99.0,33.2,25.8,1005.4,1008.9,3.0,0.0,876.0,28.2
颇林,2024-08-14 02:00,26.0,0.5,90.0,99.0,33.2,25.8,1005.5,1009.0,3.0,0.0,777.0,27.8
颇林,2024-08-14 03:00,25.8,0.4,0.0,100.0,33.0,25.7,1005.7,1009.2,5.0,2.0,494.0,27.7
颇林,2024-08-14 04:00,25.6,0.7,90.0,100.0,32.6,25.5,1005.6,1009.1,3.0,1.0,336.0,27.5
颇林,2024-08-14 05:00,25.3,1.1,50.0,100.0,32.1,25.2,1005.5,1009.0,5.0,2.0,501.0,27.3
颇林,2024-08-14 06:00,25.5,0.6,50.0,99.0,32.2,25.3,1005.8,1009.3,3.0,0.0,1070.0,27.2
颇林,2024-08-14 07:00,25.8,1.8,50.0,98.0,32.4,25.4,1006.0,1009.5,3.0,0.0,1104.0,27.7
颇林,2024-08-14 08:00,27.4,2.9,90.0,90.0,32.8,25.6,1006.1,1009.6,0.0,0.0,1753.0,28.6
颇林,2024-08-14 09:00,29.2,1.2,70.0,82.0,33.2,25.8,1006.1,1009.5,2.0,0.0,2516.0,30.0
颇林,2024-08-14 10:00,30.9,1.1,70.0,78.0,34.8,26.6,1006.0,1009.4,1.0,0.0,2692.0,31.5
颇林,2024-08-14 11:00,32.4,0.9,90.0,74.0,35.9,27.1,1005.6,1009.0,0.0,0.0,3568.0,40.0
颇林,2024-08-14 12:00,33.0,1.1,90.0,68.0,34.0,26.2,1005.3,1008.7,4.0,0.0,3632.0,44.2
颇林,2024-08-14 13:00,33.7,1.3,50.0,70.0,36.5,27.4,1004.8,1008.2,4.0,1.0,4199.0,48.9
颇林,2024-08-14 14:00,34.2,1.6,90.0,66.0,35.4,26.9,1004.2,1007.6,5.0,0.0,4597.0,49.5
颇林,2024-08-14 15:00,34.9,0.6,140.0,61.0,34.0,26.2,1003.8,1007.2,6.0,0.0,4537.0,47.8
颇林,2024-08-14 16:00,33.0,0.8,290.0,65.0,32.6,25.5,1003.4,1006.8,6.0,0.0,4887.0,40.4
颇林,2024-08-14 17:00,31.0,1.5,250.0,77.0,34.4,26.4,1003.5,1006.9,8.0,6.0,3528.0,37.4
颇林,2024-08-14 18:00,29.1,1.2,180.0,77.0,30.9,24.6,1004.2,1007.6,10.0,6.0,4647.0,35.0
颇林,2024-08-14 19:00,27.4,1.0,200.0,88.0,32.1,25.2,1004.2,1007.7,10.0,6.0,3824.0,31.8
颇林,2024-08-14 20:00,26.5,1.5,290.0,90.0,31.1,24.7,1004.5,1008.0,10.0,7.0,3648.0,30.5
颇林,2024-08-14 21:00,26.0,0.9,110.0,91.0,30.6,24.4,1005.3,1008.8,7.0,7.0,3719.0,29.7
颇林,2024-08-14 22:00,26.0,0.8,20.0,92.0,30.7,24.5,1005.4,1008.9,10.0,2.0,3220.0,29.3
颇林,2024-08-14 23:00,25.7,0.8,110.0,95.0,31.3,24.8,1005.4,1008.9,8.0,5.0,2473.0,28.7
颇林,2024-08-15 00:00,25.2,0.9,50.0,96.0,30.7,24.5,1005.3,1008.8,8.0,7.0,2051.0,28.2
颇林,2024-08-15 01:00,24.8,0.4,0.0,98.0,30.6,24.4,1005.2,1008.7,7.0,3.0,1566.0,27.7
颇林,2024-08-15 02:00,24.8,0.6,360.0,98.0,30.6,24.4,1005.1,1008.6,7.0,7.0,1168.0,27.7
颇林,2024-08-15 03:00,24.7,0.9,70.0,99.0,30.7,24.5,1004.8,1008.3,7.0,5.0,908.0,27.3
颇林,2024-08-15 04:00,24.7,1.5,70.0,97.0,30.0,24.1,1004.9,1008.4,6.0,6.0,1645.0,27.2
颇林,2024-08-15 05:00,24.6,1.3,90.0,96.0,29.7,23.9,1005.2,1008.7,7.0,7.0,2063.0,27.1
颇林,2024-08-15 06:00,24.6,0.3,0.0,97.0,29.8,24.0,1005.6,1009.1,6.0,6.0,1204.0,27.0
颇林,2024-08-15 07:00,25.9,2.0,70.0,92.0,30.6,24.4,1005.9,1009.4,8.0,1.0,904.0,28.5
颇林,2024-08-15 08:00,26.8,1.7,90.0,88.0,30.9,24.6,1006.0,1009.5,4.0,4.0,2856.0,29.7
颇林,2024-08-15 09:00,28.1,1.6,90.0,84.0,31.9,25.1,1006.2,1009.6,4.0,4.0,3032.0,31.1
颇林,2024-08-15 10:00,29.8,1.1,110.0,77.0,32.2,25.3,1006.1,1009.5,4.0,0.0,3081.0,32.7
颇林,2024-08-15 11:00,31.1,1.3,110.0,70.0,31.5,24.9,1005.8,1009.2,4.0,4.0,3703.0,39.5
颇林,2024-08-15 12:00,31.5,1.5,90.0,70.0,32.2,25.3,1005.3,1008.7,4.0,3.0,3664.0,44.0
颇林,2024-08-15 13:00,31.9,1.2,230.0,69.0,32.4,25.4,1004.9,1008.3,6.0,6.0,3614.0,44.7
颇林,2024-08-15 14:00,33.2,0.8,360.0,66.0,33.4,25.9,1004.3,1007.7,6.0,5.0,3727.0,45.4
颇林,2024-08-15 15:00,33.2,1.2,90.0,66.0,33.4,25.9,1003.8,1007.2,5.0,3.0,3895.0,45.7
颇林,2024-08-15 16:00,33.7,1.4,50.0,67.0,35.0,26.7,1003.5,1006.9,6.0,1.0,4182.0,43.4
颇林,2024-08-15 17:00,31.7,2.3,360.0,69.0,32.2,25.3,1003.9,1007.3,7.0,1.0,4369.0,40.5
颇林,2024-08-15 18:00,28.0,2.1,180.0,81.0,30.6,24.4,1003.6,1007.0,10.0,2.0,304.0,-21.3
颇林,2024-08-15 19:00,26.3,1.1,180.0,97.0,33.0,25.7,1004.2,1007.7,7.0,,1039.0,30.8
颇林,2024-08-15 20:00,26.0,1.0,160.0,98.0,32.8,25.6,1004.3,1007.8,6.0,,918.0,29.6
颇林,2024-08-15 21:00,25.2,0.7,50.0,100.0,31.9,25.1,1004.8,1008.3,3.0,,318.0,28.8
颇林,2024-08-15 22:00,25.2,0.1,0.0,100.0,31.9,25.1,1005.1,1008.6,3.0,,290.0,28.3
颇林,2024-08-15 23:00,25.2,0.0,0.0,100.0,31.9,25.1,1005.3,1008.8,3.0,,249.0,28.0
颇林,2024-08-16 00:00,25.0,0.8,70.0,100.0,31.5,24.9,1005.2,1008.7,3.0,,177.0,27.6
颇林,2024-08-16 01:00,24.8,1.1,70.0,100.0,31.1,24.7,1005.1,1008.6,3.0,,372.0,27.2
颇林,2024-08-16 02:00,24.3,1.6,70.0,100.0,30.2,24.2,1005.3,1008.8,3.0,,630.0,27.0
颇林,2024-08-16 03:00,24.3,2.3,70.0,99.0,30.0,24.1,1005.3,1008.8,5.0,,1453.0,26.7
颇林,2024-08-16 04:00,24.2,2.3,70.0,98.0,29.5,23.8,1005.7,1009.2,6.0,,1823.0,26.7
颇林,2024-08-16 05:00,23.8,1.8,70.0,98.0,28.8,23.4,1005.8,1009.3,5.0,,1349.0,26.3
颇林,2024-08-16 06:00,23.8,1.0,90.0,98.0,28.8,23.4,1006.3,1009.8,5.0,,1338.0,26.2
颇林,2024-08-16 07:00,24.5,1.2,90.0,97.0,29.7,23.9,1006.5,1010.0,3.0,,1601.0,26.7
颇林,2024-08-16 08:00,26.1,1.2,90.0,93.0,31.3,24.8,1006.8,1010.3,4.0,,1895.0,28.2
颇林,2024-08-16 09:00,28.5,0.9,90.0,83.0,32.2,25.3,1006.9,1010.3,4.0,,3189.0,29.2
颇林,2024-08-16 10:00,29.9,1.1,90.0,76.0,32.1,25.2,1007.0,1010.4,5.0,,4297.0,30.7
颇林,2024-08-16 11:00,30.0,1.3,70.0,75.0,31.7,25.0,1006.9,1010.3,7.0,,4959.0,33.0
颇林,2024-08-16 12:00,31.3,1.4,90.0,69.0,31.5,24.9,1006.3,1009.7,4.0,,4942.0,37.8
颇林,2024-08-16 13:00,32.4,0.7,50.0,67.0,32.4,25.4,1005.8,1009.2,4.0,,5000.0,41.5
颇林,2024-08-16 14:00,32.6,0.8,160.0,66.0,32.4,25.4,1005.3,1008.7,4.0,,4991.0,41.5
颇林,2024-08-16 15:00,33.0,0.9,90.0,64.0,32.1,25.2,1004.8,1008.2,3.0,,4988.0,40.7
颇林,2024-08-16 16:00,33.1,1.2,50.0,63.0,31.9,25.1,1004.4,1007.8,3.0,,5000.0,39.4
颇林,2024-08-16 17:00,33.2,1.1,50.0,64.0,32.4,25.4,1004.5,1007.9,5.0,,5000.0,36.7
颇林,2024-08-16 18:00,32.2,0.6,50.0,71.0,34.0,26.2,1004.3,1007.7,4.0,,5000.0,33.8
颇林,2024-08-16 19:00,27.7,1.7,250.0,83.0,30.7,24.5,1005.2,1008.6,6.0,,4633.0,31.1
颇林,2024-08-16 20:00,26.5,0.6,230.0,88.0,30.4,24.3,1006.2,1009.7,3.0,,4633.0,29.6
颇林,2024-08-16 21:00,26.0,0.5,180.0,92.0,30.7,24.5,1006.6,1010.1,3.0,,3234.0,28.7
颇林,2024-08-16 22:00,25.6,0.7,160.0,93.0,30.4,24.3,1006.8,1010.3,7.0,,2860.0,28.2
颇林,2024-08-16 23:00,25.1,0.1,0.0,96.0,30.6,24.4,1006.7,1010.2,7.0,,1564.0,27.7
颇林,2024-08-17 00:00,25.1,0.3,0.0,98.0,31.1,24.7,1006.9,1010.4,3.0,,1076.0,27.5
颇林,2024-08-17 01:00,25.1,0.3,0.0,98.0,31.1,24.7,1007.1,1010.6,5.0,,1864.0,27.2
颇林,2024-08-17 02:00,24.2,0.8,70.0,97.0,29.1,23.6,1007.1,1010.6,3.0,,2125.0,26.7
颇林,2024-08-17 03:00,24.3,0.3,0.0,98.0,29.7,23.9,1007.2,1010.7,3.0,,2134.0,26.5
颇林,2024-08-17 04:00,24.1,0.4,0.0,98.0,29.3,23.7,1007.5,1011.0,3.0,,1870.0,26.2
颇林,2024-08-17 05:00,24.2,0.7,90.0,98.0,29.5,23.8,1007.9,1011.4,4.0,,1492.0,26.0
颇林,2024-08-17 06:00,23.7,1.0,90.0,100.0,29.1,23.6,1008.2,1011.7,4.0,,1133.0,25.8
颇林,2024-08-17 07:00,24.6,0.6,50.0,97.0,29.8,24.0,1008.3,1011.8,3.0,,1763.0,26.3
颇林,2024-08-17 08:00,26.5,0.7,110.0,90.0,31.1,24.7,1008.6,1012.1,4.0,,2490.0,27.6
颇林,2024-08-17 09:00,28.9,0.4,0.0,81.0,32.2,25.3,1008.6,1012.0,4.0,,3928.0,29.1
颇林,2024-08-17 10:00,30.2,0.5,70.0,74.0,31.7,25.0,1008.7,1012.1,6.0,,3579.0,30.7
颇林,2024-08-17 11:00,31.2,1.2,340.0,73.0,33.0,25.7,1008.4,1011.8,6.0,,3677.0,36.7
颇林,2024-08-17 12:00,31.7,1.3,50.0,72.0,33.6,26.0,1007.8,1011.2,6.0,,3143.0,39.2
颇林,2024-08-17 13:00,32.1,0.7,90.0,72.0,34.4,26.4,1007.3,1010.7,6.0,,3307.0,41.0
颇林,2024-08-17 14:00,32.7,0.9,250.0,67.0,33.0,25.7,1006.8,1010.2,6.0,,4086.0,42.0
颇林,2024-08-17 15:00,32.7,1.7,340.0,69.0,34.0,26.2,1006.5,1009.9,6.0,,3925.0,43.5
颇林,2024-08-17 16:00,32.6,1.6,340.0,67.0,32.8,25.6,1005.8,1009.2,3.0,,4937.0,41.0
颇林,2024-08-17 17:00,32.0,1.8,290.0,70.0,33.2,25.8,1006.0,1009.4,5.0,,3788.0,37.6
颇林,2024-08-17 18:00,30.9,1.0,290.0,75.0,33.4,25.9,1006.3,1009.7,10.0,,3031.0,35.3
颇林,2024-08-17 19:00,29.1,1.5,270.0,84.0,33.8,26.1,1006.4,1009.8,10.0,,3254.0,32.3
颇林,2024-08-17 20:00,27.0,1.0,140.0,90.0,32.1,25.2,1007.1,1010.6,8.0,,2330.0,30.7
颇林,2024-08-17 21:00,27.0,0.8,160.0,92.0,32.6,25.5,1007.3,1010.8,8.0,,3257.0,29.8
颇林,2024-08-17 22:00,26.2,0.5,340.0,96.0,32.6,25.5,1007.6,1011.1,8.0,,1855.0,29.1
颇林,2024-08-17 23:00,25.7,0.1,0.0,98.0,32.2,25.3,1007.7,1011.2,6.0,,1168.0,28.5
颇林,2024-08-18 00:00,25.2,0.6,110.0,99.0,31.7,25.0,1007.7,1011.2,7.0,,581.0,28.0
颇林,2024-08-18 01:00,25.3,0.8,180.0,99.0,31.9,25.1,1007.9,1011.4,7.0,,772.0,27.7
颇林,2024-08-18 02:00,25.1,0.4,0.0,99.0,31.5,24.9,1007.9,1011.4,7.0,,621.0,27.7
颇林,2024-08-18 03:00,25.0,0.1,0.0,100.0,31.5,24.9,1007.9,1011.4,3.0,,426.0,27.2
颇林,2024-08-18 04:00,24.5,0.4,0.0,100.0,30.6,24.4,1007.7,1011.2,6.0,,268.0,26.7
颇林,2024-08-18 05:00,24.3,1.3,90.0,100.0,30.2,24.2,1007.8,1011.3,8.0,,438.0,26.7
颇林,2024-08-18 06:00,24.7,0.2,0.0,100.0,30.9,24.6,1007.7,1011.2,10.0,,464.0,27.0
颇林,2024-08-18 07:00,25.2,0.4,0.0,100.0,31.9,25.1,1007.9,1011.4,8.0,,609.0,27.6
颇林,2024-08-18 08:00,26.3,0.7,70.0,96.0,32.8,25.6,1008.1,1011.6,6.0,,1157.0,28.2
颇林,2024-08-18 09:00,28.4,1.1,90.0,85.0,32.8,25.6,1007.7,1011.1,3.0,,2558.0,29.2
颇林,2024-08-18 10:00,29.2,1.2,320.0,79.0,31.9,25.1,1007.8,1011.2,4.0,,4038.0,31.5
颇林,2024-08-18 11:00,30.1,1.3,290.0,74.0,31.5,24.9,1007.5,1010.9,8.0,,2876.0,34.2
颇林,2024-08-18 12:00,31.3,0.8,250.0,69.0,31.5,24.9,1006.9,1010.3,6.0,,3390.0,40.0
颇林,2024-08-18 13:00,31.7,1.1,70.0,78.0,36.3,27.3,1006.4,1009.8,6.0,,4339.0,41.6
颇林,2024-08-18 14:00,31.3,1.9,70.0,72.0,32.8,25.6,1005.7,1009.1,4.0,,4956.0,40.8
颇林,2024-08-18 15:00,33.5,1.8,270.0,62.0,32.1,25.2,1005.2,1008.6,6.0,,4455.0,45.9
颇林,2024-08-18 16:00,28.2,1.8,270.0,78.0,29.7,23.9,1005.1,1008.5,7.0,,4908.0,34.5
颇林,2024-08-18 17:00,29.9,0.3,0.0,74.0,31.1,24.7,1005.2,1008.6,7.0,,5000.0,35.7
颇林,2024-08-18 18:00,30.9,0.9,290.0,75.0,33.4,25.9,1004.9,1008.3,8.0,,3465.0,34.7
颇林,2024-08-18 19:00,29.5,0.6,250.0,86.0,35.4,26.9,1005.1,1008.5,8.0,,2562.0,32.4
颇林,2024-08-18 20:00,27.1,0.9,110.0,94.0,33.6,26.0,1005.7,1009.2,9.0,,2393.0,30.3
颇林,2024-08-18 21:00,26.7,0.3,0.0,94.0,32.8,25.6,1006.5,1010.0,9.0,,2689.0,29.6
颇林,2024-08-18 22:00,25.8,0.3,0.0,97.0,32.1,25.2,1006.2,1009.7,6.0,,1405.0,28.7
颇林,2024-08-18 23:00,25.8,0.6,70.0,98.0,32.4,25.4,1006.4,1009.9,7.0,,1507.0,28.6
颇林,2024-08-19 00:00,25.3,0.8,20.0,98.0,31.5,24.9,1006.6,1010.1,6.0,,1181.0,27.8
颇林,2024-08-19 01:00,24.7,0.6,50.0,98.0,30.4,24.3,1006.4,1009.9,5.0,,840.0,27.6
颇林,2024-08-19 02:00,25.0,0.1,0.0,99.0,31.3,24.8,1006.3,1009.8,4.0,,1134.0,27.5
颇林,2024-08-19 03:00,24.7,0.5,360.0,99.0,30.7,24.5,1006.0,1009.5,3.0,,957.0,27.1
颇林,2024-08-19 04:00,24.2,0.5,70.0,100.0,30.0,24.1,1005.7,1009.2,3.0,,434.0,26.8
颇林,2024-08-19 05:00,24.3,0.2,0.0,100.0,30.2,24.2,1005.5,1009.0,3.0,,262.0,26.7
颇林,2024-08-19 06:00,24.3,0.9,50.0,100.0,30.2,24.2,1005.7,1009.2,3.0,,94.0,26.8
颇林,2024-08-19 07:00,24.6,0.7,70.0,100.0,30.7,24.5,1006.0,1009.5,3.0,,85.0,27.5
颇林,2024-08-19 08:00,25.8,0.9,70.0,98.0,32.4,25.4,1006.3,1009.8,4.0,,445.0,28.6
颇林,2024-08-19 09:00,28.7,0.7,50.0,84.0,33.0,25.7,1006.1,1009.5,4.0,,1506.0,29.5
颇林,2024-08-19 10:00,30.1,0.7,340.0,77.0,32.8,25.6,1006.3,1009.7,4.0,,2925.0,31.3
颇林,2024-08-19 11:00,31.4,0.8,50.0,75.0,34.4,26.4,1006.1,1009.5,4.0,,3407.0,37.5
颇林,2024-08-19 12:00,32.3,1.0,320.0,68.0,32.8,25.6,1005.4,1008.8,0.0,,4706.0,39.6
颇林,2024-08-19 13:00,32.7,1.0,70.0,69.0,34.0,26.2,1005.0,1008.4,4.0,,4525.0,45.3
颇林,2024-08-19 14:00,33.4,1.5,360.0,64.0,32.8,25.6,1004.6,1008.0,6.0,,5000.0,46.2
颇林,2024-08-19 15:00,34.1,1.1,290.0,61.0,32.6,25.5,1003.9,1007.3,5.0,,5000.0,45.7
颇林,2024-08-19 16:00,31.7,1.6,270.0,73.0,34.0,26.2,1003.8,1007.2,10.0,,4124.0,37.9
颇林,2024-08-19 17:00,30.3,0.9,320.0,74.0,31.9,25.1,1003.7,1007.1,5.0,,4132.0,36.1
颇林,2024-08-19 18:00,29.7,0.8,20.0,76.0,31.7,25.0,1004.5,1007.9,5.0,,4266.0,33.9
颇林,2024-08-19 19:00,27.5,0.2,0.0,90.0,33.0,25.7,1004.9,1008.4,7.0,,2806.0,31.6
颇林,2024-08-19 20:00,27.3,0.8,180.0,90.0,32.6,25.5,1005.3,1008.8,6.0,,1926.0,30.1
颇林,2024-08-19 21:00,26.7,0.8,90.0,93.0,32.4,25.4,1005.9,1009.4,3.0,,1413.0,29.2
颇林,2024-08-19 22:00,26.1,0.8,110.0,97.0,32.6,25.5,1006.4,1009.9,3.0,,1019.0,28.5
颇林,2024-08-19 23:00,25.8,0.5,90.0,98.0,32.4,25.4,1006.7,1010.2,3.0,,816.0,28.0
颇林,2024-08-20 00:00,25.0,0.7,50.0,99.0,31.3,24.8,1006.5,1010.0,6.0,,561.0,27.5
颇林,2024-08-20 01:00,24.7,0.7,70.0,99.0,30.7,24.5,1006.8,1010.3,3.0,,636.0,27.1
颇林,2024-08-20 02:00,24.5,1.2,50.0,100.0,30.6,24.4,1006.8,1010.3,3.0,,810.0,26.7
颇林,2024-08-20 03:00,24.4,0.9,70.0,98.0,29.8,24.0,1006.8,1010.3,6.0,,1002.0,26.5
颇林,2024-08-20 04:00,24.2,0.4,0.0,99.0,29.8,24.0,1006.6,1010.1,6.0,,561.0,26.2
颇林,2024-08-20 05:00,24.2,0.4,0.0,99.0,29.8,24.0,1006.8,1010.3,3.0,,659.0,26.1
颇林,2024-08-20 06:00,24.1,1.5,90.0,100.0,29.8,24.0,1006.9,1010.4,3.0,,300.0,26.1
颇林,2024-08-20 07:00,24.7,3.6,90.0,98.0,30.4,24.3,1006.6,1010.1,7.0,,887.0,26.7
颇林,2024-08-20 08:00,26.3,2.3,70.0,92.0,31.3,24.8,1006.6,1010.1,7.0,,1603.0,28.1
颇林,2024-08-20 09:00,28.3,2.4,90.0,87.0,33.4,25.9,1007.2,1010.6,8.0,,2933.0,30.2
颇林,2024-08-20 10:00,29.5,2.2,70.0,81.0,33.2,25.8,1007.4,1010.8,6.0,,3591.0,31.7
颇林,2024-08-20 11:00,31.2,1.7,90.0,75.0,34.0,26.2,1007.2,1010.6,6.0,,3733.0,38.5
颇林,2024-08-20 12:00,32.7,1.5,70.0,73.0,36.1,27.2,1006.7,1010.1,0.0,,4167.0,42.5
颇林,2024-08-20 13:00,33.2,2.2,90.0,66.0,33.4,25.9,1005.9,1009.3,4.0,,3880.0,45.6
颇林,2024-08-20 14:00,32.7,1.5,140.0,64.0,31.5,24.9,1005.7,1009.1,7.0,,4021.0,40.7
颇林,2024-08-20 15:00,34.6,1.4,180.0,60.0,32.8,25.6,1005.1,1008.5,6.0,2.0,4942.0,45.0
颇林,2024-08-20 16:00,33.5,1.5,110.0,64.0,33.0,25.7,1004.8,1008.2,6.0,2.0,4994.0,40.5
颇林,2024-08-20 17:00,34.1,1.1,110.0,64.0,34.2,26.3,1004.7,1008.1,8.0,0.0,4723.0,39.0
颇林,2024-08-20 18:00,31.2,1.1,110.0,83.0,37.6,27.9,1004.4,1007.8,8.0,1.0,3165.0,35.2
颇林,2024-08-20 19:00,30.0,0.7,110.0,86.0,36.3,27.3,1004.1,1007.5,4.0,1.0,2867.0,32.9
颇林,2024-08-20 20:00,29.2,0.7,160.0,88.0,35.4,26.9,1005.1,1008.5,6.0,5.0,2903.0,31.3
颇林,2024-08-20 21:00,29.0,1.0,110.0,86.0,34.4,26.4,1005.9,1009.3,7.0,7.0,2890.0,30.7
颇林,2024-08-20 22:00,28.4,1.0,110.0,88.0,34.0,26.2,1005.8,1009.2,8.0,7.0,2591.0,30.2
颇林,2024-08-20 23:00,28.2,0.4,0.0,87.0,33.2,25.8,1005.8,1009.2,6.0,5.0,2701.0,29.5
颇林,2024-08-21 00:00,27.7,1.3,90.0,92.0,34.0,26.2,1005.6,1009.1,7.0,3.0,1844.0,29.2
颇林,2024-08-21 01:00,28.1,1.0,140.0,87.0,33.0,25.7,1005.5,1008.9,9.0,9.0,2903.0,29.1
颇林,2024-08-21 02:00,27.0,0.5,140.0,92.0,32.6,25.5,1005.4,1008.9,10.0,7.0,1633.0,28.7
颇林,2024-08-21 03:00,26.4,0.7,200.0,96.0,33.0,25.7,1005.2,1008.7,10.0,9.0,437.0,28.1
