¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),±‚ø¬ QC«√∑°±◊,∞≠ºˆ∑Æ(mm),∞≠ºˆ∑Æ QC«√∑°±◊,«≥º”(m/s),«≥º” QC«√∑°±◊,«≥«‚(16πÊ¿ß),«≥«‚ QC«√∑°±◊,Ω¿µµ(%),Ω¿µµ QC«√∑°±◊,¡ı±‚æ–(hPa),¿ÃΩΩ¡°ø¬µµ(°∆C),«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,¿œ¡∂(hr),¿œ¡∂ QC«√∑°±◊,¿œªÁ(MJ/m2),¿œªÁ QC«√∑°±◊,¿˚º≥(cm),3Ω√∞£Ω≈¿˚º≥(cm),¿¸øÓ∑Æ(10∫–¿ß),¡ﬂ«œ√˛øÓ∑Æ(10∫–¿ß),øÓ«¸(øÓ«¸æ‡æÓ),√÷¿˙øÓ∞Ì(100m ),¡ˆ∏Èø¬µµ(°∆C),¡ˆ∏Èø¬µµ QC«√∑°±◊,5cm ¡ˆ¡ﬂø¬µµ(°∆C),10cm ¡ˆ¡ﬂø¬µµ(°∆C),20cm ¡ˆ¡ﬂø¬µµ(°∆C),30cm ¡ˆ¡ﬂø¬µµ(°∆C)
271,∫¿»≠,2024-07-25 18:00,29.1,,,,0.6,,250.0,,77.0,,30.9,24.6,970.8,,1006.4,,0.6,,,9.0,,,8.0,2.0,,72.0,30.6,,,,,
271,∫¿»≠,2024-07-25 19:00,27.4,,,,1.0,,20.0,,87.0,,31.7,25.0,971.5,,1007.4,,0.0,,,9.0,,,9.0,3.0,,53.0,29.2,,,,,
271,∫¿»≠,2024-07-25 20:00,26.8,,,,0.4,,0.0,,91.0,,31.9,25.1,971.9,,1007.9,,0.0,,,9.0,,,10.0,1.0,,17.0,28.1,,,,,
271,∫¿»≠,2024-07-25 21:00,26.5,,,,0.1,,0.0,,91.0,,31.5,24.9,973.0,,1009.1,,,9.0,,9.0,,,10.0,9.0,,11.0,27.6,,,,,
271,∫¿»≠,2024-07-25 22:00,26.0,,,,0.0,,0.0,,93.0,,31.1,24.7,973.2,,1009.4,,,9.0,,9.0,,,10.0,9.0,,37.0,27.0,,,,,
271,∫¿»≠,2024-07-25 23:00,25.8,,,,0.4,,0.0,,94.0,,31.1,24.7,973.7,,1009.9,,,9.0,,9.0,,,9.0,9.0,,9.0,26.8,,,,,
271,∫¿»≠,2024-07-26 00:00,25.4,,,,0.5,,360.0,,95.0,,30.7,24.5,973.9,,1010.2,,,9.0,,9.0,,,8.0,5.0,,,26.4,,,,,
271,∫¿»≠,2024-07-26 01:00,24.9,,,,0.3,,0.0,,96.0,,30.2,24.2,973.9,,1010.3,,,9.0,,9.0,,,10.0,3.0,,,25.9,,,,,
271,∫¿»≠,2024-07-26 02:00,24.5,,,,1.0,,340.0,,97.0,,29.7,23.9,973.7,,1010.2,,,9.0,,9.0,,,8.0,0.0,,,25.5,,,,,
271,∫¿»≠,2024-07-26 03:00,24.4,,,,0.1,,0.0,,98.0,,29.8,24.0,973.5,,1010.0,,,9.0,,9.0,,,9.0,8.0,,49.0,25.2,,,,,
271,∫¿»≠,2024-07-26 04:00,24.4,,,,0.2,,0.0,,97.0,,29.5,23.8,973.7,,1010.2,,,9.0,,9.0,,,10.0,10.0,,53.0,25.1,,,,,
271,∫¿»≠,2024-07-26 05:00,24.1,,,,0.8,,340.0,,98.0,,29.3,23.7,974.1,,1010.3,,,9.0,,9.0,,,7.0,7.0,,55.0,24.9,,,,,
271,∫¿»≠,2024-07-26 06:00,23.9,,,,0.6,,320.0,,98.0,,28.9,23.5,974.4,,1010.7,,0.0,,,9.0,,,6.0,4.0,,62.0,24.9,,,,,
271,∫¿»≠,2024-07-26 07:00,25.6,,,,0.0,,0.0,,89.0,,29.1,23.6,975.0,,1011.3,,0.4,,,9.0,,,8.0,0.0,,,26.1,,,,,
271,∫¿»≠,2024-07-26 08:00,27.0,,,,0.3,,0.0,,84.0,,29.8,24.0,975.4,,1011.5,,0.3,,,9.0,,,6.0,5.0,,10.0,28.6,,,,,
271,∫¿»≠,2024-07-26 09:00,28.6,,,,1.3,,160.0,,72.0,,28.1,23.0,975.2,,1011.0,,0.9,,,9.0,,,7.0,2.0,,8.0,31.2,,,,,
271,∫¿»≠,2024-07-26 10:00,29.2,,,,2.3,,180.0,,70.0,,28.3,23.1,975.5,,1011.4,,0.5,,,9.0,,,7.0,6.0,,8.0,33.0,,,,,
271,∫¿»≠,2024-07-26 11:00,30.3,,,,2.5,,200.0,,62.0,,26.6,22.1,975.4,,1011.2,,0.9,,,9.0,,,7.0,2.0,,9.0,36.3,,,,,
271,∫¿»≠,2024-07-26 12:00,30.9,,,,3.8,,200.0,,60.0,,26.8,22.2,975.5,,1011.2,,0.9,,,9.0,,,8.0,2.0,,36.0,35.6,,,,,
271,∫¿»≠,2024-07-26 13:00,31.5,,,,3.9,,160.0,,59.0,,27.2,22.5,975.3,,1010.9,,0.9,,,9.0,,,7.0,3.0,,11.0,35.5,,,,,
271,∫¿»≠,2024-07-26 14:00,32.0,,,,3.8,,160.0,,55.0,,26.1,21.8,974.9,,1010.4,,1.0,,,9.0,,,7.0,0.0,,,35.3,,,,,
271,∫¿»≠,2024-07-26 15:00,31.8,,,,3.8,,160.0,,57.0,,26.8,22.2,974.6,,1010.2,,0.9,,,9.0,,,7.0,3.0,,13.0,33.8,,,,,
271,∫¿»≠,2024-07-26 16:00,31.8,,,,2.2,,200.0,,58.0,,27.2,22.5,974.6,,1010.2,,0.9,,,9.0,,,7.0,2.0,,45.0,33.3,,,,,
271,∫¿»≠,2024-07-26 17:00,30.8,,,,1.4,,200.0,,61.0,,27.1,22.4,974.7,,1010.4,,0.5,,,9.0,,,7.0,0.0,,,31.2,,,,,
271,∫¿»≠,2024-07-26 18:00,28.3,,,,0.6,,250.0,,78.0,,29.8,24.0,975.4,,1011.3,,0.0,,,9.0,,,10.0,10.0,,13.0,29.7,,,,,
271,∫¿»≠,2024-07-26 19:00,28.6,,,,1.3,,230.0,,72.0,,28.1,23.0,976.5,,1012.4,,0.0,,,9.0,,,7.0,3.0,,18.0,28.4,,,,,
271,∫¿»≠,2024-07-26 20:00,26.8,,,,0.3,,0.0,,82.0,,28.8,23.4,977.2,,1013.4,,0.0,,,9.0,,,7.0,5.0,,10.0,27.5,,,,,
271,∫¿»≠,2024-07-26 21:00,26.0,,,,0.8,,20.0,,88.0,,29.5,23.8,978.0,,1014.4,,,9.0,,9.0,,,9.0,8.0,,10.0,27.1,,,,,
271,∫¿»≠,2024-07-26 22:00,25.8,,,,0.4,,0.0,,90.0,,29.8,24.0,978.7,,1015.1,,,9.0,,9.0,,,9.0,2.0,,11.0,26.6,,,,,
271,∫¿»≠,2024-07-26 23:00,25.5,,,,1.0,,340.0,,91.0,,29.7,23.9,978.7,,1015.2,,,9.0,,9.0,,,8.0,8.0,,9.0,26.5,,,,,
271,∫¿»≠,2024-07-27 00:00,25.1,,,,0.1,,0.0,,94.0,,29.8,24.0,978.7,,1015.3,,,9.0,,9.0,,,9.0,5.0,,,26.2,,,,,
271,∫¿»≠,2024-07-27 01:00,24.8,,,,0.6,,360.0,,94.0,,29.3,23.7,978.4,,1015.0,,,9.0,,9.0,,,9.0,4.0,,9.0,25.8,,,,,
271,∫¿»≠,2024-07-27 02:00,24.8,,0.0,,0.3,,0.0,,95.0,,29.7,23.9,978.3,,1014.9,,,9.0,,9.0,,,8.0,8.0,,9.0,25.9,,,,,
271,∫¿»≠,2024-07-27 03:00,24.9,,,9.0,0.7,,360.0,,95.0,,29.8,24.0,978.4,,1015.0,,,9.0,,9.0,,,9.0,9.0,,8.0,25.8,,,,,
271,∫¿»≠,2024-07-27 04:00,24.8,,0.1,,0.6,,360.0,,96.0,,30.0,24.1,978.6,,1015.2,,,9.0,,9.0,,,10.0,6.0,,5.0,25.7,,,,,
271,∫¿»≠,2024-07-27 05:00,24.5,,0.1,,0.5,,20.0,,98.0,,30.0,24.1,978.9,,1015.6,,,9.0,,9.0,,,10.0,1.0,,4.0,25.6,,,,,
271,∫¿»≠,2024-07-27 06:00,24.6,,0.1,,0.2,,0.0,,98.0,,30.2,24.2,979.5,,1016.2,,0.0,,,9.0,,,9.0,5.0,,5.0,25.6,,,,,
271,∫¿»≠,2024-07-27 07:00,25.1,,,9.0,1.2,,20.0,,96.0,,30.6,24.4,979.8,,1016.4,,0.0,,,9.0,,,10.0,9.0,,5.0,26.0,,,,,
271,∫¿»≠,2024-07-27 08:00,26.1,,,9.0,0.6,,20.0,,89.0,,30.0,24.1,980.1,,1016.5,,0.0,,,9.0,,,8.0,8.0,,4.0,26.8,,,,,
271,∫¿»≠,2024-07-27 09:00,27.0,,,9.0,1.1,,200.0,,83.0,,29.5,23.8,980.1,,1016.4,,0.0,,,9.0,,,10.0,10.0,,5.0,28.5,,,,,
271,∫¿»≠,2024-07-27 10:00,27.7,,,9.0,1.4,,270.0,,81.0,,30.0,24.1,980.0,,1016.2,,0.1,,,9.0,,,10.0,10.0,,5.0,30.3,,,,,
271,∫¿»≠,2024-07-27 11:00,27.6,,,9.0,1.2,,200.0,,81.0,,29.8,24.0,980.0,,1016.2,,0.0,,,9.0,,,9.0,9.0,,6.0,28.6,,,,,
271,∫¿»≠,2024-07-27 12:00,28.9,,,9.0,1.6,,230.0,,76.0,,30.2,24.2,979.6,,1015.5,,0.1,,,9.0,,,9.0,9.0,,9.0,31.5,,,,,
271,∫¿»≠,2024-07-27 13:00,29.8,,,9.0,2.1,,270.0,,72.0,,30.0,24.1,979.3,,1015.3,,0.3,,,9.0,,,9.0,9.0,,8.0,32.6,,,,,
271,∫¿»≠,2024-07-27 14:00,30.7,,,9.0,1.0,,70.0,,71.0,,31.3,24.8,978.8,,1014.7,,0.4,,,9.0,,,9.0,7.0,,8.0,34.2,,,,,
271,∫¿»≠,2024-07-27 15:00,30.8,,,9.0,1.8,,270.0,,67.0,,29.7,23.9,978.3,,1014.1,,0.8,,,9.0,,,9.0,2.0,,10.0,34.5,,,,,
271,∫¿»≠,2024-07-27 16:00,30.1,,,9.0,1.2,,180.0,,72.0,,30.6,24.4,978.1,,1014.0,,0.3,,,9.0,,,8.0,6.0,,9.0,32.0,,,,,
271,∫¿»≠,2024-07-27 17:00,27.8,,0.0,,1.1,,230.0,,85.0,,31.7,25.0,978.5,,1014.6,,0.3,,,9.0,,,9.0,6.0,,6.0,30.0,,,,,
271,∫¿»≠,2024-07-27 18:00,25.1,,13.6,,1.8,,340.0,,92.0,,29.3,23.7,979.7,,1016.3,,0.0,,,9.0,,,10.0,5.0,,12.0,26.5,,,,,
271,∫¿»≠,2024-07-27 19:00,24.6,,2.8,,0.3,,0.0,,97.0,,29.8,24.0,979.8,,1016.5,,0.0,,,9.0,,,10.0,4.0,,6.0,26.7,,,,,
271,∫¿»≠,2024-07-27 20:00,24.7,,,9.0,0.6,,160.0,,97.0,,30.0,24.1,980.1,,1016.8,,0.0,,,9.0,,,10.0,8.0,,6.0,26.3,,,,,
271,∫¿»≠,2024-07-27 21:00,24.4,,,9.0,0.4,,0.0,,98.0,,29.8,24.0,980.4,,1017.1,,,9.0,,9.0,,,9.0,6.0,,2.0,26.2,,,,,
271,∫¿»≠,2024-07-27 22:00,24.7,,,9.0,0.5,,160.0,,98.0,,30.4,24.3,981.0,,1017.7,,,9.0,,9.0,,,8.0,8.0,,,26.0,,,,,
271,∫¿»≠,2024-07-27 23:00,24.6,,,9.0,0.0,,0.0,,98.0,,30.2,24.2,980.9,,1017.6,,,9.0,,9.0,,,7.0,7.0,,1.0,25.9,,,,,
271,∫¿»≠,2024-07-28 00:00,24.4,,,9.0,0.3,,0.0,,98.0,,29.8,24.0,980.5,,1017.2,,,9.0,,9.0,,,7.0,7.0,,,25.8,,,,,
271,∫¿»≠,2024-07-28 01:00,24.4,,,,0.0,,0.0,,99.0,,30.2,24.2,980.1,,1016.8,,,9.0,,9.0,,,9.0,9.0,,,25.7,,,,,
271,∫¿»≠,2024-07-28 02:00,24.7,,,,0.0,,0.0,,99.0,,30.7,24.5,979.7,,1016.4,,,9.0,,9.0,,,7.0,7.0,,3.0,25.7,,,,,
271,∫¿»≠,2024-07-28 03:00,24.7,,,,0.2,,0.0,,99.0,,30.7,24.5,979.6,,1016.3,,,9.0,,9.0,,,7.0,7.0,,2.0,25.7,,,,,
271,∫¿»≠,2024-07-28 04:00,24.8,,,,0.9,,160.0,,98.0,,30.6,24.4,979.3,,1015.9,,,9.0,,9.0,,,6.0,6.0,,3.0,25.4,,,,,
271,∫¿»≠,2024-07-28 05:00,24.7,,,,0.2,,0.0,,99.0,,30.7,24.5,979.4,,1016.0,,,9.0,,9.0,,,6.0,6.0,,3.0,25.2,,,,,
271,∫¿»≠,2024-07-28 06:00,24.6,,,,0.3,,0.0,,99.0,,30.6,24.4,979.4,,1016.1,,0.0,,,9.0,,,6.0,6.0,,4.0,25.2,,,,,
271,∫¿»≠,2024-07-28 07:00,24.6,,,,0.8,,180.0,,99.0,,30.6,24.4,979.2,,1015.9,,0.0,,,9.0,,,6.0,6.0,,4.0,25.7,,,,,
271,∫¿»≠,2024-07-28 08:00,26.5,,,,1.8,,180.0,,92.0,,31.7,25.0,979.2,,1015.5,,0.0,,,9.0,,,6.0,6.0,,4.0,27.3,,,,,
271,∫¿»≠,2024-07-28 09:00,26.8,,,,1.1,,250.0,,86.0,,30.2,24.2,978.9,,1015.2,,0.0,,,9.0,,,7.0,7.0,,4.0,28.3,,,,,
271,∫¿»≠,2024-07-28 10:00,27.9,,,,1.4,,230.0,,77.0,,28.8,23.4,978.4,,1014.5,,0.6,,,9.0,,,7.0,4.0,,5.0,32.7,,,,,
271,∫¿»≠,2024-07-28 11:00,28.8,,,,3.6,,290.0,,72.0,,28.4,23.2,978.1,,1014.0,,0.9,,,9.0,,,7.0,0.0,,,33.9,,,,,
271,∫¿»≠,2024-07-28 12:00,29.4,,,,1.8,,250.0,,71.0,,28.9,23.5,977.7,,1013.7,,0.8,,,9.0,,,8.0,3.0,,9.0,34.0,,,,,
271,∫¿»≠,2024-07-28 13:00,30.4,,,,1.7,,200.0,,63.0,,27.2,22.5,977.0,,1012.8,,0.8,,,9.0,,,8.0,2.0,,11.0,34.2,,,,,
271,∫¿»≠,2024-07-28 14:00,30.7,,,,1.9,,200.0,,64.0,,28.3,23.1,976.4,,1012.2,,1.0,,,9.0,,,7.0,1.0,,12.0,34.4,,,,,
271,∫¿»≠,2024-07-28 15:00,31.3,,,,2.6,,200.0,,61.0,,27.7,22.8,976.0,,1011.7,,1.0,,,9.0,,,6.0,2.0,,11.0,33.9,,,,,
271,∫¿»≠,2024-07-28 16:00,31.1,,,,3.2,,200.0,,63.0,,28.4,23.2,975.8,,1011.5,,1.0,,,9.0,,,0.0,0.0,,,32.5,,,,,
271,∫¿»≠,2024-07-28 17:00,31.2,,,,1.1,,290.0,,65.0,,29.5,23.8,975.4,,1011.1,,1.0,,,9.0,,,6.0,0.0,,,32.3,,,,,
271,∫¿»≠,2024-07-28 18:00,29.4,,,,1.3,,360.0,,76.0,,31.1,24.7,975.2,,1011.1,,0.9,,,9.0,,,6.0,2.0,,50.0,30.5,,,,,
271,∫¿»≠,2024-07-28 19:00,27.6,,,,1.1,,340.0,,87.0,,32.1,25.2,975.3,,1011.3,,0.0,,,9.0,,,4.0,4.0,,14.0,29.4,,,,,
271,∫¿»≠,2024-07-28 20:00,26.4,,,,1.0,,340.0,,92.0,,31.5,24.9,975.4,,1011.6,,0.0,,,9.0,,,6.0,0.0,,,28.2,,,,,
271,∫¿»≠,2024-07-28 21:00,25.9,,,,0.8,,50.0,,90.0,,30.0,24.1,975.6,,1011.9,,,9.0,,9.0,,,6.0,0.0,,,27.2,,,,,
271,∫¿»≠,2024-07-28 22:00,25.2,,,,1.2,,20.0,,91.0,,29.1,23.6,975.4,,1011.8,,,9.0,,9.0,,,6.0,0.0,,,26.5,,,,,
271,∫¿»≠,2024-07-28 23:00,24.6,,,,0.5,,50.0,,94.0,,28.9,23.5,975.3,,1011.8,,,9.0,,9.0,,,6.0,0.0,,,25.9,,,,,
271,∫¿»≠,2024-07-29 00:00,26.8,,,,1.5,,250.0,,80.0,,28.1,23.0,974.8,,1010.9,,,9.0,,9.0,,,6.0,0.0,,,25.4,,,,,
271,∫¿»≠,2024-07-29 01:00,26.7,,,,0.8,,270.0,,78.0,,27.2,22.5,974.7,,1010.8,,,9.0,,9.0,,,6.0,0.0,,,25.1,,,,,
271,∫¿»≠,2024-07-29 02:00,25.8,,,,0.7,,290.0,,82.0,,27.1,22.4,974.8,,1011.1,,,9.0,,9.0,,,7.0,0.0,,,24.9,,,,,
271,∫¿»≠,2024-07-29 03:00,25.0,,,,0.5,,140.0,,87.0,,27.4,22.6,974.4,,1010.8,,,9.0,,9.0,,,6.0,0.0,,,24.6,,,,,
271,∫¿»≠,2024-07-29 04:00,25.1,,,,1.3,,160.0,,84.0,,26.6,22.1,974.0,,1010.4,,,9.0,,9.0,,,5.0,0.0,,,24.3,,,,,
271,∫¿»≠,2024-07-29 05:00,24.9,,,,1.2,,180.0,,85.0,,26.6,22.1,974.0,,1010.4,,,9.0,,9.0,,,0.0,0.0,,,24.2,,,,,
271,∫¿»≠,2024-07-29 06:00,25.2,,,,1.4,,160.0,,81.0,,25.8,21.6,973.7,,1010.0,,0.0,,,9.0,,,0.0,0.0,,,24.1,,,,,
271,∫¿»≠,2024-07-29 07:00,25.9,,,,0.9,,290.0,,79.0,,26.3,21.9,973.8,,1010.0,,0.1,,,9.0,,,0.0,0.0,,,24.5,,,,,
271,∫¿»≠,2024-07-29 08:00,27.3,,,,2.1,,250.0,,72.0,,26.1,21.8,973.6,,1009.6,,0.4,,,9.0,,,0.0,0.0,,,26.1,,,,,
271,∫¿»≠,2024-07-29 09:00,28.8,,,,2.1,,290.0,,67.0,,26.4,22.0,973.3,,1009.0,,0.9,,,9.0,,,0.0,0.0,,,31.6,,,,,
271,∫¿»≠,2024-07-29 10:00,29.7,,,,3.0,,290.0,,63.0,,26.1,21.8,973.3,,1009.1,,1.0,,,9.0,,,0.0,0.0,,,34.9,,,,,
271,∫¿»≠,2024-07-29 11:00,29.3,,,,2.7,,290.0,,65.0,,26.4,22.0,973.3,,1009.1,,0.7,,,9.0,,,7.0,7.0,,12.0,33.6,,,,,
271,∫¿»≠,2024-07-29 12:00,29.4,,,,2.8,,320.0,,64.0,,26.1,21.8,973.1,,1008.9,,0.4,,,9.0,,,8.0,8.0,,11.0,32.6,,,,,
271,∫¿»≠,2024-07-29 13:00,30.7,,,,3.1,,270.0,,61.0,,26.9,22.3,972.5,,1008.1,,0.6,,,9.0,,,8.0,6.0,,12.0,35.1,,,,,
271,∫¿»≠,2024-07-29 14:00,29.8,,,,2.3,,320.0,,69.0,,28.8,23.4,972.2,,1007.9,,0.5,,,9.0,,,7.0,7.0,,12.0,33.6,,,,,
271,∫¿»≠,2024-07-29 15:00,29.9,,,,2.3,,320.0,,67.0,,28.1,23.0,971.9,,1007.6,,0.7,,,9.0,,,7.0,6.0,,13.0,33.4,,,,,
271,∫¿»≠,2024-07-29 16:00,29.1,,,,1.9,,290.0,,70.0,,28.1,23.0,971.5,,1007.1,,0.3,,,9.0,,,7.0,7.0,,12.0,31.6,,,,,
271,∫¿»≠,2024-07-29 17:00,28.6,,,,2.1,,270.0,,72.0,,28.1,23.0,971.0,,1006.7,,0.2,,,9.0,,,9.0,9.0,,12.0,30.3,,,,,
271,∫¿»≠,2024-07-29 18:00,29.0,,,,2.0,,290.0,,70.0,,27.9,22.9,970.7,,1006.3,,0.7,,,9.0,,,5.0,4.0,,11.0,29.4,,,,,
271,∫¿»≠,2024-07-29 19:00,28.5,,,,1.5,,200.0,,74.0,,28.8,23.4,970.6,,1006.3,,0.0,,,9.0,,,5.0,5.0,,9.0,28.3,,,,,
271,∫¿»≠,2024-07-29 20:00,27.8,,,,1.2,,290.0,,76.0,,28.3,23.1,970.8,,1006.6,,0.0,,,9.0,,,0.0,0.0,,,27.2,,,,,
271,∫¿»≠,2024-07-29 21:00,27.5,,,,0.6,,200.0,,78.0,,28.6,23.3,971.4,,1007.3,,,9.0,,9.0,,,6.0,6.0,,10.0,26.9,,,,,
271,∫¿»≠,2024-07-29 22:00,27.2,,,,1.0,,200.0,,79.0,,28.4,23.2,971.5,,1007.4,,,9.0,,9.0,,,5.0,5.0,,10.0,26.4,,,,,
271,∫¿»≠,2024-07-29 23:00,26.7,,,,0.7,,200.0,,82.0,,28.6,23.3,971.1,,1007.1,,,9.0,,9.0,,,3.0,3.0,,9.0,26.2,,,,,
271,∫¿»≠,2024-07-30 00:00,26.5,,,,2.3,,200.0,,81.0,,27.9,22.9,971.1,,1007.1,,,9.0,,9.0,,,3.0,3.0,,8.0,25.7,,,,,
271,∫¿»≠,2024-07-30 01:00,25.7,,,,1.0,,200.0,,84.0,,27.6,22.7,970.9,,1007.1,,,9.0,,9.0,,,3.0,3.0,,9.0,25.5,,,,,
271,∫¿»≠,2024-07-30 02:00,25.8,,,,2.0,,200.0,,82.0,,27.1,22.4,970.6,,1006.7,,,9.0,,9.0,,,0.0,0.0,,,25.1,,,,,
271,∫¿»≠,2024-07-30 03:00,25.2,,,,3.6,,180.0,,83.0,,26.4,22.0,970.4,,1006.6,,,9.0,,9.0,,,3.0,3.0,,8.0,24.7,,,,,
271,∫¿»≠,2024-07-30 04:00,25.0,,,,2.5,,180.0,,84.0,,26.6,22.1,970.7,,1007.0,,,9.0,,9.0,,,6.0,6.0,,8.0,24.6,,,,,
271,∫¿»≠,2024-07-30 05:00,25.1,,,,2.2,,180.0,,84.0,,26.6,22.1,970.9,,1007.2,,,9.0,,9.0,,,7.0,7.0,,7.0,24.6,,,,,
271,∫¿»≠,2024-07-30 06:00,25.3,,,,1.7,,200.0,,83.0,,26.6,22.1,971.3,,1007.5,,0.0,,,9.0,,,6.0,6.0,,7.0,24.5,,,,,
271,∫¿»≠,2024-07-30 07:00,25.3,,,,1.6,,200.0,,83.0,,26.6,22.1,971.4,,1007.6,,0.0,,,9.0,,,8.0,8.0,,8.0,24.6,,,,,
271,∫¿»≠,2024-07-30 08:00,25.2,,,,2.6,,180.0,,84.0,,26.8,22.2,971.7,,1008.0,,0.0,,,9.0,,,9.0,9.0,,7.0,24.9,,,,,
271,∫¿»≠,2024-07-30 09:00,25.9,,,,2.4,,200.0,,80.0,,26.6,22.1,971.6,,1007.8,,0.0,,,9.0,,,7.0,7.0,,7.0,25.2,,,,,
271,∫¿»≠,2024-07-30 10:00,25.9,,,,1.6,,200.0,,81.0,,26.9,22.3,971.8,,1008.0,,0.0,,,9.0,,,8.0,8.0,,7.0,25.5,,,,,
271,∫¿»≠,2024-07-30 11:00,26.7,,,,1.0,,320.0,,77.0,,26.9,22.3,972.0,,1008.0,,0.0,,,9.0,,,9.0,9.0,,7.0,26.9,,,,,
271,∫¿»≠,2024-07-30 12:00,27.3,,,,0.9,,320.0,,78.0,,28.3,23.1,971.8,,1007.7,,0.0,,,9.0,,,9.0,9.0,,6.0,28.3,,,,,
271,∫¿»≠,2024-07-30 13:00,27.3,,,,1.6,,230.0,,76.0,,27.4,22.6,971.4,,1007.3,,0.0,,,9.0,,,9.0,9.0,,6.0,28.7,,,,,
271,∫¿»≠,2024-07-30 14:00,27.2,,,,1.5,,200.0,,78.0,,28.1,23.0,971.4,,1007.3,,0.0,,,9.0,,,9.0,9.0,,6.0,27.8,,,,,
271,∫¿»≠,2024-07-30 15:00,27.1,,,,0.4,,0.0,,81.0,,28.9,23.5,971.3,,1007.2,,0.0,,,9.0,,,9.0,9.0,,7.0,27.5,,,,,
271,∫¿»≠,2024-07-30 16:00,27.5,,,,0.4,,0.0,,81.0,,29.7,23.9,971.3,,1007.2,,0.0,,,9.0,,,9.0,9.0,,8.0,27.8,,,,,
271,∫¿»≠,2024-07-30 17:00,28.3,,,,1.5,,50.0,,76.0,,29.1,23.6,971.1,,1006.8,,0.1,,,9.0,,,7.0,7.0,,7.0,28.7,,,,,
271,∫¿»≠,2024-07-30 18:00,28.3,,,,1.5,,340.0,,74.0,,28.4,23.2,970.8,,1006.5,,0.8,,,9.0,,,0.0,0.0,,,28.0,,,,,
271,∫¿»≠,2024-07-30 19:00,26.1,,,,1.1,,290.0,,90.0,,30.4,24.3,970.8,,1006.9,,0.4,,,9.0,,,0.0,0.0,,,26.9,,,,,
271,∫¿»≠,2024-07-30 20:00,24.9,,,,0.5,,20.0,,93.0,,29.1,23.6,971.1,,1007.4,,0.0,,,9.0,,,0.0,0.0,,,26.0,,,,,
271,∫¿»≠,2024-07-30 21:00,24.1,,,,0.1,,0.0,,96.0,,28.8,23.4,971.3,,1007.4,,,9.0,,9.0,,,0.0,0.0,,,25.0,,,,,
271,∫¿»≠,2024-07-30 22:00,23.6,,,,0.7,,20.0,,97.0,,28.1,23.0,971.5,,1007.7,,,9.0,,9.0,,,0.0,0.0,,,24.6,,,,,
271,∫¿»≠,2024-07-30 23:00,23.5,,,,0.6,,20.0,,97.0,,27.9,22.9,971.5,,1007.7,,,9.0,,9.0,,,3.0,1.0,,12.0,24.4,,,,,
271,∫¿»≠,2024-07-31 00:00,23.1,,,,0.0,,0.0,,98.0,,27.6,22.7,971.3,,1007.6,,,9.0,,9.0,,,0.0,0.0,,,23.8,,,,,
271,∫¿»≠,2024-07-31 01:00,23.0,,,,0.2,,0.0,,98.0,,27.4,22.6,971.4,,1007.7,,,9.0,,9.0,,,0.0,0.0,,,23.9,,,,,
271,∫¿»≠,2024-07-31 02:00,22.9,,,,0.0,,0.0,,99.0,,27.6,22.7,971.1,,1007.5,,,9.0,,9.0,,,0.0,0.0,,,23.9,,,,,
271,∫¿»≠,2024-07-31 03:00,22.9,,,,0.1,,0.0,,99.0,,27.6,22.7,971.5,,1007.9,,,9.0,,9.0,,,0.0,0.0,,,24.1,,,,,
271,∫¿»≠,2024-07-31 04:00,22.6,,,,0.6,,340.0,,99.0,,27.1,22.4,971.7,,1008.1,,,9.0,,9.0,,,0.0,0.0,,,23.8,,,,,
271,∫¿»≠,2024-07-31 05:00,22.8,,,,0.1,,0.0,,99.0,,27.4,22.6,971.8,,1008.2,,,9.0,,9.0,,,0.0,0.0,,,23.9,,,,,
271,∫¿»≠,2024-07-31 06:00,23.0,,,,0.6,,20.0,,99.0,,27.7,22.8,972.1,,1008.5,,0.0,,,9.0,,,0.0,0.0,,,24.1,,,,,
271,∫¿»≠,2024-07-31 07:00,23.2,,,,0.2,,0.0,,99.0,,28.1,23.0,972.4,,1008.7,,0.0,,,9.0,,,0.0,0.0,,,24.8,,,,,
271,∫¿»≠,2024-07-31 08:00,25.6,,,,1.0,,160.0,,92.0,,30.0,24.1,972.5,,1008.7,,0.5,,,9.0,,,0.0,0.0,,,27.3,,,,,
271,∫¿»≠,2024-07-31 09:00,28.5,,,,2.2,,340.0,,69.0,,26.8,22.2,972.1,,1007.8,,0.8,,,9.0,,,0.0,0.0,,,31.1,,,,,
271,∫¿»≠,2024-07-31 10:00,29.3,,,,2.7,,360.0,,64.0,,26.0,21.7,971.8,,1007.6,,0.9,,,9.0,,,0.0,0.0,,,34.7,,,,,
271,∫¿»≠,2024-07-31 11:00,30.3,,,,2.0,,230.0,,60.0,,25.8,21.6,971.5,,1007.1,,1.0,,,9.0,,,0.0,0.0,,,36.3,,,,,
271,∫¿»≠,2024-07-31 12:00,30.9,,,,2.3,,200.0,,61.0,,27.1,22.4,971.0,,1006.5,,1.0,,,9.0,,,0.0,0.0,,,36.2,,,,,
